dataset,feature_set,model,raw_model,group_sparse_dimension,group_sparsity,pre_truncation_sparse_dimension,actual_sparse_dimension,pre_truncation_sparsity,actual_sparsity,dense_dimension,p5,p95,p95_over_p5,stats_path
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_128,8192,128,8192,7594,128,45.0964,1024,0.0197888,0.135942,6.86961,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_128,8192,128,8192,7021,128,37.8405,1024,0.0116691,0.127569,10.9323,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_128,8192,128,8192,7322,128,40.301,2048,0.011247,0.0967846,8.60535,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_128,8192,128,8192,7550,128,45.5252,3072,0.0111035,0.108078,9.73368,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_8192_microsoft__beit-base-patch16-224_img_k_128,8192,128,8192,8088,128,112.194,768,0.0187047,0.111055,5.9373,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-base-patch16-224_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_8192_microsoft__beit-large-patch16-224_img_k_128,8192,128,8192,8133,128,120.903,1024,0.0190944,0.115049,6.02525,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-large-patch16-224_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_128,8192,128,8192,6661,128,30.0505,768,0.00998418,0.129624,12.983,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_128,8192,128,8192,6645,128,35.2593,768,0.00967682,0.136487,14.1046,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_8192_openai__clip-vit-base-patch32_img_k_128,8192,128,8192,7812,128,38.6365,512,0.0183011,0.130173,7.11284,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_8192_openai__clip-vit-base-patch32_text_k_128,8192,128,8192,7331,128,30.9343,512,0.0122585,0.13174,10.7468,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_8192_openai__clip-vit-large-patch14_img_k_128,8192,128,8192,7845,128,52.6271,768,0.0187502,0.133722,7.13179,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_8192_openai__clip-vit-large-patch14_text_k_128,8192,128,8192,7305,128,35.1655,768,0.0123921,0.130127,10.5008,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_8192_Qwen__Qwen3-1.7B-Base_text_k_128,8192,128,8192,7504,128,45.136,2048,0.0111696,0.0884957,7.92287,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-1.7B-Base_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_8192_Qwen__Qwen3-4B-Base_text_k_128,8192,128,8192,7636,128,40.2567,2560,0.0114365,0.0897481,7.84755,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-4B-Base_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_8192_BAAI__bge-base-en-v1.5_text_k_32,8192,32,8192,5592,32,18.1593,768,0.0257256,0.294426,11.4449,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-base-en-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_8192_BAAI__bge-large-en-v1.5_text_k_32,8192,32,8192,5386,32,18.8663,1024,0.0250321,0.29079,11.6167,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-large-en-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_8192_codefuse-ai__F2LLM-1.7B_text_k_32,8192,32,8192,6708,32,22.855,2048,0.0310325,0.293444,9.456,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-1.7B_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_8192_codefuse-ai__F2LLM-4B_text_k_32,8192,32,8192,7213,32,23.3976,2560,0.0323943,0.290964,8.98196,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-4B_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_8192_facebook__dinov2-base_img_k_32,8192,32,8192,8190,32,31.892,768,0.0363486,0.255709,7.03489,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-base_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_8192_facebook__dinov2-large_img_k_32,8192,32,8192,8172,32,31.9998,1024,0.0306138,0.270512,8.83628,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-large_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_8192_facebook__vit-mae-huge_img_k_32,8192,32,8192,6996,32,19.0788,1280,0.030823,0.158522,5.14297,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-huge_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_8192_facebook__vit-mae-large_img_k_32,8192,32,8192,5344,32,17.835,1024,0.0373931,0.176617,4.72325,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-large_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_8192_google__gemma-3-1b-it_text_k_32,8192,32,8192,5080,32,17.7697,1152,0.0334951,0.227959,6.80573,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-1b-it_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_8192_google__gemma-3-4b-it_text_k_32,8192,32,8192,5888,32,18.5101,2560,0.0318599,0.236848,7.43405,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-4b-it_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_8192_google__siglip2-base-patch16-256_img_k_32,8192,32,8192,7153,32,26.6349,768,0.0401017,0.253155,6.31283,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_8192_google__siglip2-base-patch16-256_text_k_32,8192,32,8192,5591,32,19.5654,768,0.0289431,0.295507,10.2099,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_8192_google__siglip2-large-patch16-256_img_k_32,8192,32,8192,7034,32,27.3564,1024,0.0405331,0.260117,6.41741,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_8192_google__siglip2-large-patch16-256_text_k_32,8192,32,8192,5591,32,20.0142,1024,0.0309082,0.286001,9.25322,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32,8192,32,8192,7296,32,27.6448,512,0.0431882,0.230804,5.34415,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32,8192,32,8192,6420,32,18.5155,512,0.0268895,0.312634,11.6266,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32,8192,32,8192,7753,32,28.4036,1024,0.0417507,0.251749,6.02981,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32,8192,32,8192,5881,32,19.7326,1024,0.0289874,0.299073,10.3173,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_32,8192,32,8192,4643,32,16.9522,2048,0.0305943,0.234004,7.6486,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_32,8192,32,8192,4887,32,18.3778,3072,0.0310652,0.241975,7.78927,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_8192_microsoft__beit-base-patch16-224_img_k_32,8192,32,8192,8191,32,32,768,0.0384158,0.222417,5.78972,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-base-patch16-224_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_8192_microsoft__beit-large-patch16-224_img_k_32,8192,32,8192,8184,32,31.9999,1024,0.0365208,0.231448,6.33742,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-large-patch16-224_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_32,8192,32,8192,5438,32,18.8474,768,0.0243424,0.302735,12.4365,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_32,8192,32,8192,4731,32,18.196,768,0.0287628,0.300394,10.4438,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_8192_openai__clip-vit-base-patch32_img_k_32,8192,32,8192,7471,32,28.5957,512,0.0392738,0.229402,5.8411,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_8192_openai__clip-vit-base-patch32_text_k_32,8192,32,8192,6699,32,19.3578,512,0.0274198,0.3023,11.0249,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_8192_openai__clip-vit-large-patch14_img_k_32,8192,32,8192,7957,32,29.2178,768,0.0396508,0.245564,6.19316,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_img_k_32/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_8192_openai__clip-vit-large-patch14_text_k_32,8192,32,8192,6351,32,20.2386,768,0.0281156,0.295005,10.4926,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_8192_Qwen__Qwen3-1.7B-Base_text_k_32,8192,32,8192,5597,32,18.7671,2048,0.0286788,0.217881,7.59728,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-1.7B-Base_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_8192_Qwen__Qwen3-4B-Base_text_k_32,8192,32,8192,5161,32,17.8402,2560,0.0291455,0.220293,7.55838,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-4B-Base_text_k_32/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_8192_BAAI__bge-base-en-v1.5_text_k_64,8192,64,8192,6871,64,26.5992,768,0.0150767,0.19369,12.847,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-base-en-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_8192_BAAI__bge-large-en-v1.5_text_k_64,8192,64,8192,6731,64,27.4955,1024,0.0147138,0.194863,13.2435,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_BAAI__bge-large-en-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_8192_codefuse-ai__F2LLM-1.7B_text_k_64,8192,64,8192,7814,64,38.4623,2048,0.0179978,0.20576,11.4325,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-1.7B_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_8192_codefuse-ai__F2LLM-4B_text_k_64,8192,64,8192,7907,64,41.3174,2560,0.018782,0.196997,10.4886,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_codefuse-ai__F2LLM-4B_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_8192_facebook__dinov2-base_img_k_64,8192,64,8192,8183,64,63.0764,768,0.0246011,0.186635,7.58645,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-base_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_8192_facebook__dinov2-large_img_k_64,8192,64,8192,8175,64,63.3416,1024,0.0206329,0.197408,9.56765,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__dinov2-large_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_8192_facebook__vit-mae-huge_img_k_64,8192,64,8192,8053,64,33.9436,1280,0.0194247,0.10785,5.55222,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-huge_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_8192_facebook__vit-mae-large_img_k_64,8192,64,8192,7972,64,29.478,1024,0.0233576,0.118923,5.09141,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_facebook__vit-mae-large_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_8192_google__gemma-3-1b-it_text_k_64,8192,64,8192,7774,64,29.7503,1152,0.0200643,0.145393,7.24634,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-1b-it_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_8192_google__gemma-3-4b-it_text_k_64,8192,64,8192,7867,64,31.9317,2560,0.0191003,0.152555,7.98707,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__gemma-3-4b-it_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_8192_google__siglip2-base-patch16-256_img_k_64,8192,64,8192,7994,64,42.7941,768,0.0257089,0.186073,7.23769,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_8192_google__siglip2-base-patch16-256_text_k_64,8192,64,8192,7372,64,30.5236,768,0.0165464,0.202135,12.2162,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-base-patch16-256_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_8192_google__siglip2-large-patch16-256_img_k_64,8192,64,8192,7904,64,43.8323,1024,0.0254394,0.192948,7.5846,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_8192_google__siglip2-large-patch16-256_text_k_64,8192,64,8192,7482,64,31.1321,1024,0.0182428,0.198765,10.8955,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_google__siglip2-large-patch16-256_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64,8192,64,8192,8095,64,44.0768,512,0.0282985,0.171285,6.05279,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64,8192,64,8192,7689,64,29.1499,512,0.0157012,0.201916,12.8599,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64,8192,64,8192,8028,64,46.5183,1024,0.0274348,0.182386,6.64797,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64,8192,64,8192,7402,64,31.0117,1024,0.0168089,0.200026,11.9,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_64,8192,64,8192,7641,64,29.1567,2048,0.0178714,0.14671,8.2092,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_64,8192,64,8192,7801,64,30.7838,3072,0.0180371,0.155996,8.64864,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_8192_microsoft__beit-base-patch16-224_img_k_64,8192,64,8192,8180,64,62.8517,768,0.0267853,0.158128,5.90352,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-base-patch16-224_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_8192_microsoft__beit-large-patch16-224_img_k_64,8192,64,8192,8184,64,63.2817,1024,0.026187,0.163896,6.2587,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_microsoft__beit-large-patch16-224_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_64,8192,64,8192,6548,64,27.3074,768,0.0138204,0.200641,14.5178,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_64,8192,64,8192,6730,64,27.988,768,0.0149274,0.198964,13.3288,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_8192_openai__clip-vit-base-patch32_img_k_64,8192,64,8192,8084,64,43.271,512,0.0257857,0.170134,6.59799,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_8192_openai__clip-vit-base-patch32_text_k_64,8192,64,8192,7783,64,29.7882,512,0.0165429,0.195168,11.7977,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-base-patch32_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_8192_openai__clip-vit-large-patch14_img_k_64,8192,64,8192,8082,64,46.2807,768,0.0265343,0.181113,6.8256,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_img_k_64/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_8192_openai__clip-vit-large-patch14_text_k_64,8192,64,8192,7555,64,30.7146,768,0.0171566,0.201184,11.7263,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_openai__clip-vit-large-patch14_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-1.7B-Base_text,topk_8192_Qwen__Qwen3-1.7B-Base_text_k_64,8192,64,8192,7849,64,31.7694,2048,0.0170806,0.13574,7.94706,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-1.7B-Base_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,Qwen__Qwen3-4B-Base_text,topk_8192_Qwen__Qwen3-4B-Base_text_k_64,8192,64,8192,7743,64,29.4241,2560,0.0171648,0.134948,7.86192,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_8192_Qwen__Qwen3-4B-Base_text_k_64/sparse_features_statistics.npz
